user_id,timestamp,channel,campaign
5e393125-2390-4c2c-a344-c309be2c11da,2026-05-09 08:00:00,Email,Campaign_A
4cf5287e-e307-468c-b378-91b95e1bd7da,2026-04-04 06:00:00,Meta Ads,Campaign_B
a5ac7a46-35f3-4f64-890c-3a5c05fc1f24,2026-04-08 01:00:00,Organic Search,Campaign_A
a5ac7a46-35f3-4f64-890c-3a5c05fc1f24,2026-04-10 04:00:00,Email,Campaign_C
a5ac7a46-35f3-4f64-890c-3a5c05fc1f24,2026-04-12 10:00:00,Google Ads,Campaign_C
b10ee33e-738d-4dc7-abbc-bbb0e35a5be1,2026-04-03 12:00:00,LinkedIn Ads,Campaign_C
3bf045ef-0af8-4175-8749-fa2c1717f9cb,2026-04-27 02:00:00,Organic Search,Campaign_B
3bf045ef-0af8-4175-8749-fa2c1717f9cb,2026-04-29 09:00:00,Organic Search,Campaign_C
3bf045ef-0af8-4175-8749-fa2c1717f9cb,2026-05-01 03:00:00,Email,Campaign_B
3bf045ef-0af8-4175-8749-fa2c1717f9cb,2026-05-03 03:00:00,Organic Search,Campaign_B
8667d634-34e5-4107-aeb9-d29b1c5e3eea,2026-05-01 09:00:00,Google Ads,Campaign_B
8667d634-34e5-4107-aeb9-d29b1c5e3eea,2026-05-03 03:00:00,Email,Campaign_A
8667d634-34e5-4107-aeb9-d29b1c5e3eea,2026-05-05 05:00:00,Google Ads,Campaign_B
8667d634-34e5-4107-aeb9-d29b1c5e3eea,2026-05-07 09:00:00,Meta Ads,Campaign_B
5e98a38d-84d4-4132-8dd4-1c12a05ae43f,2026-04-14 04:00:00,Meta Ads,Campaign_A
5e98a38d-84d4-4132-8dd4-1c12a05ae43f,2026-04-16 09:00:00,Meta Ads,Campaign_A
5e98a38d-84d4-4132-8dd4-1c12a05ae43f,2026-04-18 12:00:00,Google Ads,Campaign_B
5e98a38d-84d4-4132-8dd4-1c12a05ae43f,2026-04-20 12:00:00,Meta Ads,Campaign_C
5e98a38d-84d4-4132-8dd4-1c12a05ae43f,2026-04-22 04:00:00,Organic Search,Campaign_A
049bf389-28fb-4ad4-9498-516da207cbeb,2026-04-13 11:00:00,LinkedIn Ads,Campaign_C
049bf389-28fb-4ad4-9498-516da207cbeb,2026-04-15 11:00:00,LinkedIn Ads,Campaign_C
049bf389-28fb-4ad4-9498-516da207cbeb,2026-04-17 06:00:00,Google Ads,Campaign_B
7008bffb-b313-4d79-9a07-b6936a49eee4,2026-04-29 09:00:00,Email,Campaign_A
7008bffb-b313-4d79-9a07-b6936a49eee4,2026-05-01 08:00:00,LinkedIn Ads,Campaign_C
7008bffb-b313-4d79-9a07-b6936a49eee4,2026-05-03 02:00:00,LinkedIn Ads,Campaign_A
7008bffb-b313-4d79-9a07-b6936a49eee4,2026-05-05 04:00:00,Meta Ads,Campaign_C
39fe0b80-4e9b-4772-970b-9ade9c87f7b3,2026-04-03 06:00:00,LinkedIn Ads,Campaign_A
39fe0b80-4e9b-4772-970b-9ade9c87f7b3,2026-04-05 01:00:00,Google Ads,Campaign_C
2a434e26-e376-4d06-8b75-4f9d0265a8e6,2026-04-18 04:00:00,LinkedIn Ads,Campaign_A
2a434e26-e376-4d06-8b75-4f9d0265a8e6,2026-04-20 10:00:00,Google Ads,Campaign_B
2a434e26-e376-4d06-8b75-4f9d0265a8e6,2026-04-22 04:00:00,Email,Campaign_A
2a434e26-e376-4d06-8b75-4f9d0265a8e6,2026-04-24 01:00:00,Email,Campaign_A
2a434e26-e376-4d06-8b75-4f9d0265a8e6,2026-04-26 02:00:00,Email,Campaign_A
8ae2009d-7064-406c-9043-1b1a78e03386,2026-04-08 02:00:00,Meta Ads,Campaign_A
b742d1d4-00bc-4b9e-9615-639ea4359b79,2026-04-28 06:00:00,LinkedIn Ads,Campaign_A
65d998b3-8033-4f9c-92b0-af9fe7f3985b,2026-04-17 04:00:00,Google Ads,Campaign_A
37455dbb-a82b-4a53-a8e2-01201773e0da,2026-04-22 08:00:00,Meta Ads,Campaign_C
37455dbb-a82b-4a53-a8e2-01201773e0da,2026-04-24 04:00:00,Meta Ads,Campaign_C
37455dbb-a82b-4a53-a8e2-01201773e0da,2026-04-26 09:00:00,Google Ads,Campaign_A
fe51ba1a-0781-4295-a984-c8f5681f58d5,2026-04-24 10:00:00,Meta Ads,Campaign_B
fe51ba1a-0781-4295-a984-c8f5681f58d5,2026-04-26 10:00:00,Organic Search,Campaign_B
eca8b1d0-3882-4ef4-84fb-1abdf04a8ce3,2026-04-08 08:00:00,Google Ads,Campaign_C
eca8b1d0-3882-4ef4-84fb-1abdf04a8ce3,2026-04-10 07:00:00,Email,Campaign_B
eca8b1d0-3882-4ef4-84fb-1abdf04a8ce3,2026-04-12 04:00:00,Meta Ads,Campaign_B
eca8b1d0-3882-4ef4-84fb-1abdf04a8ce3,2026-04-14 02:00:00,Email,Campaign_A
4be1ff06-fff7-4e4e-914c-3f1d7e5faef7,2026-04-22 07:00:00,LinkedIn Ads,Campaign_A
33efeb22-4a42-49c5-8ed7-269371bd2e3f,2026-04-14 07:00:00,LinkedIn Ads,Campaign_C
33efeb22-4a42-49c5-8ed7-269371bd2e3f,2026-04-16 08:00:00,Meta Ads,Campaign_C
33efeb22-4a42-49c5-8ed7-269371bd2e3f,2026-04-18 12:00:00,Google Ads,Campaign_B
b4319722-1d88-4711-9a36-98926be4fb0b,2026-04-22 11:00:00,Organic Search,Campaign_A
962c2a47-8b8b-4631-b9dc-b433e8ced22c,2026-04-02 07:00:00,Google Ads,Campaign_C
90567be2-e498-411f-9620-4ee686f46638,2026-04-26 02:00:00,LinkedIn Ads,Campaign_A
90567be2-e498-411f-9620-4ee686f46638,2026-04-28 04:00:00,Meta Ads,Campaign_B
90567be2-e498-411f-9620-4ee686f46638,2026-04-30 04:00:00,Email,Campaign_C
e2f83c4f-a8d2-4dde-abc3-64d434b7fcb4,2026-04-18 08:00:00,Meta Ads,Campaign_B
e2f83c4f-a8d2-4dde-abc3-64d434b7fcb4,2026-04-20 03:00:00,Google Ads,Campaign_C
5bed4201-ce70-43c0-8abe-72a012c9ae02,2026-04-06 05:00:00,LinkedIn Ads,Campaign_C
5bed4201-ce70-43c0-8abe-72a012c9ae02,2026-04-08 08:00:00,LinkedIn Ads,Campaign_C
5bed4201-ce70-43c0-8abe-72a012c9ae02,2026-04-10 04:00:00,Email,Campaign_B
5bed4201-ce70-43c0-8abe-72a012c9ae02,2026-04-12 02:00:00,LinkedIn Ads,Campaign_B
fd183a5c-a19d-4d09-a042-c947137732ed,2026-04-26 09:00:00,Meta Ads,Campaign_B
fd183a5c-a19d-4d09-a042-c947137732ed,2026-04-28 02:00:00,Email,Campaign_B
fd183a5c-a19d-4d09-a042-c947137732ed,2026-04-30 01:00:00,Organic Search,Campaign_A
fd183a5c-a19d-4d09-a042-c947137732ed,2026-05-02 11:00:00,Meta Ads,Campaign_A
b58155ff-6c5d-455e-b388-1b6912cf888d,2026-04-27 01:00:00,Meta Ads,Campaign_A
b58155ff-6c5d-455e-b388-1b6912cf888d,2026-04-29 02:00:00,LinkedIn Ads,Campaign_B
b58155ff-6c5d-455e-b388-1b6912cf888d,2026-05-01 04:00:00,Google Ads,Campaign_B
b58155ff-6c5d-455e-b388-1b6912cf888d,2026-05-03 03:00:00,Organic Search,Campaign_C
b58155ff-6c5d-455e-b388-1b6912cf888d,2026-05-05 07:00:00,Google Ads,Campaign_A
7040d90b-223f-4f62-8157-33a61aae444f,2026-04-16 04:00:00,Email,Campaign_B
7040d90b-223f-4f62-8157-33a61aae444f,2026-04-18 07:00:00,Meta Ads,Campaign_A
7040d90b-223f-4f62-8157-33a61aae444f,2026-04-20 01:00:00,LinkedIn Ads,Campaign_C
7040d90b-223f-4f62-8157-33a61aae444f,2026-04-22 03:00:00,Google Ads,Campaign_C
246ea755-e559-443d-b07c-29253296c491,2026-04-01 07:00:00,Meta Ads,Campaign_B
246ea755-e559-443d-b07c-29253296c491,2026-04-03 05:00:00,Email,Campaign_C
246ea755-e559-443d-b07c-29253296c491,2026-04-05 08:00:00,LinkedIn Ads,Campaign_A
246ea755-e559-443d-b07c-29253296c491,2026-04-07 05:00:00,Google Ads,Campaign_B
84cc9302-4f8e-4807-8bd5-f4a52fbf2ca3,2026-04-23 12:00:00,Meta Ads,Campaign_B
84cc9302-4f8e-4807-8bd5-f4a52fbf2ca3,2026-04-25 09:00:00,Meta Ads,Campaign_B
84cc9302-4f8e-4807-8bd5-f4a52fbf2ca3,2026-04-27 11:00:00,Organic Search,Campaign_A
84cc9302-4f8e-4807-8bd5-f4a52fbf2ca3,2026-04-29 12:00:00,Google Ads,Campaign_A
179f557c-81c1-4cc6-8d82-88c2c6b8491c,2026-04-05 04:00:00,LinkedIn Ads,Campaign_C
179f557c-81c1-4cc6-8d82-88c2c6b8491c,2026-04-07 05:00:00,LinkedIn Ads,Campaign_A
179f557c-81c1-4cc6-8d82-88c2c6b8491c,2026-04-09 04:00:00,LinkedIn Ads,Campaign_B
179f557c-81c1-4cc6-8d82-88c2c6b8491c,2026-04-11 01:00:00,Google Ads,Campaign_A
2bf0a635-7d16-4937-a8d0-39a7adb32140,2026-04-24 09:00:00,Meta Ads,Campaign_A
2bf0a635-7d16-4937-a8d0-39a7adb32140,2026-04-26 01:00:00,Google Ads,Campaign_A
2bf0a635-7d16-4937-a8d0-39a7adb32140,2026-04-28 12:00:00,Google Ads,Campaign_B
2bf0a635-7d16-4937-a8d0-39a7adb32140,2026-04-30 06:00:00,Email,Campaign_A
2bf0a635-7d16-4937-a8d0-39a7adb32140,2026-05-02 01:00:00,Google Ads,Campaign_B
e4dfc753-886f-42b4-82e9-e720f53a1a57,2026-04-19 08:00:00,LinkedIn Ads,Campaign_A
88c1bf1a-f3f3-4ace-bc23-ce166ff6d740,2026-04-30 09:00:00,LinkedIn Ads,Campaign_A
88c1bf1a-f3f3-4ace-bc23-ce166ff6d740,2026-05-02 03:00:00,LinkedIn Ads,Campaign_A
88c1bf1a-f3f3-4ace-bc23-ce166ff6d740,2026-05-04 01:00:00,LinkedIn Ads,Campaign_B
88c1bf1a-f3f3-4ace-bc23-ce166ff6d740,2026-05-06 09:00:00,Email,Campaign_B
88c1bf1a-f3f3-4ace-bc23-ce166ff6d740,2026-05-08 02:00:00,Google Ads,Campaign_B
58158b2a-c3b7-4c99-af83-05803edf7e03,2026-04-03 10:00:00,LinkedIn Ads,Campaign_B
58158b2a-c3b7-4c99-af83-05803edf7e03,2026-04-05 02:00:00,Meta Ads,Campaign_A
4c8b40c0-9652-4136-85f8-0e99ccde3b70,2026-04-13 02:00:00,LinkedIn Ads,Campaign_C
4c8b40c0-9652-4136-85f8-0e99ccde3b70,2026-04-15 10:00:00,Email,Campaign_C
ebd84c5a-79cd-4914-b01a-524e6d8efe55,2026-04-19 10:00:00,LinkedIn Ads,Campaign_B
ebd84c5a-79cd-4914-b01a-524e6d8efe55,2026-04-21 01:00:00,LinkedIn Ads,Campaign_A
a8e03c03-f6e0-4c8a-ac4b-f1ba8d262521,2026-04-03 07:00:00,LinkedIn Ads,Campaign_C
a8e03c03-f6e0-4c8a-ac4b-f1ba8d262521,2026-04-05 11:00:00,Email,Campaign_C
a8e03c03-f6e0-4c8a-ac4b-f1ba8d262521,2026-04-07 10:00:00,Email,Campaign_B
a8e03c03-f6e0-4c8a-ac4b-f1ba8d262521,2026-04-09 10:00:00,Meta Ads,Campaign_A
a8e03c03-f6e0-4c8a-ac4b-f1ba8d262521,2026-04-11 09:00:00,Google Ads,Campaign_C
4701d2cd-5ff9-4e76-89b5-f8a2672b728c,2026-04-30 05:00:00,Meta Ads,Campaign_A
4701d2cd-5ff9-4e76-89b5-f8a2672b728c,2026-05-02 04:00:00,Google Ads,Campaign_C
4701d2cd-5ff9-4e76-89b5-f8a2672b728c,2026-05-04 11:00:00,Google Ads,Campaign_B
d1d444bd-91fa-4ff7-90e6-f3579fd32848,2026-04-08 05:00:00,Meta Ads,Campaign_B
d1d444bd-91fa-4ff7-90e6-f3579fd32848,2026-04-10 07:00:00,Organic Search,Campaign_B
d1d444bd-91fa-4ff7-90e6-f3579fd32848,2026-04-12 03:00:00,Email,Campaign_A
2b0008f3-d2b0-4ea7-a34a-fe4c69fd546b,2026-04-15 06:00:00,LinkedIn Ads,Campaign_B
2b0008f3-d2b0-4ea7-a34a-fe4c69fd546b,2026-04-17 02:00:00,Organic Search,Campaign_A
2b0008f3-d2b0-4ea7-a34a-fe4c69fd546b,2026-04-19 01:00:00,Email,Campaign_A
ecb03418-c2f7-47c3-bbdc-27da635f40b1,2026-04-20 10:00:00,LinkedIn Ads,Campaign_A
ecb03418-c2f7-47c3-bbdc-27da635f40b1,2026-04-22 02:00:00,Organic Search,Campaign_A
ecb03418-c2f7-47c3-bbdc-27da635f40b1,2026-04-24 02:00:00,Organic Search,Campaign_C
ecb03418-c2f7-47c3-bbdc-27da635f40b1,2026-04-26 09:00:00,Email,Campaign_B
35631c34-d009-4f72-883a-7609fc1650bb,2026-04-17 05:00:00,Meta Ads,Campaign_C
35631c34-d009-4f72-883a-7609fc1650bb,2026-04-19 03:00:00,Email,Campaign_A
703c5d9d-fa6c-47df-9080-e88f85a1cd41,2026-04-29 02:00:00,Meta Ads,Campaign_C
703c5d9d-fa6c-47df-9080-e88f85a1cd41,2026-05-01 04:00:00,Organic Search,Campaign_A
703c5d9d-fa6c-47df-9080-e88f85a1cd41,2026-05-03 06:00:00,Google Ads,Campaign_B
c4979a9f-150b-4a5e-884c-093081b15161,2026-04-06 08:00:00,Organic Search,Campaign_B
c4979a9f-150b-4a5e-884c-093081b15161,2026-04-08 09:00:00,LinkedIn Ads,Campaign_A
c4979a9f-150b-4a5e-884c-093081b15161,2026-04-10 12:00:00,Google Ads,Campaign_C
6afdec54-7851-4120-a866-01e5b8ac1b1a,2026-04-20 11:00:00,Google Ads,Campaign_A
6afdec54-7851-4120-a866-01e5b8ac1b1a,2026-04-22 09:00:00,Email,Campaign_A
6afdec54-7851-4120-a866-01e5b8ac1b1a,2026-04-24 01:00:00,Google Ads,Campaign_B
5016e903-49f1-4448-9f0b-1c764ce64fbf,2026-04-10 11:00:00,LinkedIn Ads,Campaign_C
5016e903-49f1-4448-9f0b-1c764ce64fbf,2026-04-12 02:00:00,LinkedIn Ads,Campaign_A
5016e903-49f1-4448-9f0b-1c764ce64fbf,2026-04-14 03:00:00,Google Ads,Campaign_A
5016e903-49f1-4448-9f0b-1c764ce64fbf,2026-04-16 05:00:00,Organic Search,Campaign_A
5016e903-49f1-4448-9f0b-1c764ce64fbf,2026-04-18 02:00:00,Email,Campaign_C
665395ba-a34f-4918-a0c9-977321d14f48,2026-04-24 09:00:00,LinkedIn Ads,Campaign_C
9e8fa519-282b-40c6-b7e1-6352097f4c37,2026-04-09 05:00:00,Google Ads,Campaign_B
9e8fa519-282b-40c6-b7e1-6352097f4c37,2026-04-11 10:00:00,Email,Campaign_B
b820bf75-2600-4489-976b-51eeec8c1958,2026-04-23 06:00:00,LinkedIn Ads,Campaign_A
b820bf75-2600-4489-976b-51eeec8c1958,2026-04-25 04:00:00,Organic Search,Campaign_A
a36b46cf-0aed-44a8-bad8-4c5edd4eef3e,2026-04-17 08:00:00,Meta Ads,Campaign_B
a36b46cf-0aed-44a8-bad8-4c5edd4eef3e,2026-04-19 05:00:00,Email,Campaign_A
a36b46cf-0aed-44a8-bad8-4c5edd4eef3e,2026-04-21 01:00:00,Email,Campaign_A
02578460-2d82-4680-814b-0d91730c3196,2026-04-21 07:00:00,Meta Ads,Campaign_C
8141d1af-798b-41f8-8a6e-5697dec3a66f,2026-04-02 01:00:00,Meta Ads,Campaign_B
8141d1af-798b-41f8-8a6e-5697dec3a66f,2026-04-04 06:00:00,LinkedIn Ads,Campaign_C
8141d1af-798b-41f8-8a6e-5697dec3a66f,2026-04-06 03:00:00,Organic Search,Campaign_A
672394ef-f11d-4ab9-956c-795db77db59b,2026-04-06 12:00:00,LinkedIn Ads,Campaign_B
